component,category,subcategory,baseline_date,Spring_flag,Winter_flag,projected_fiscal_year,projected_year_number,value
revenue,Payroll Taxes,Payroll Taxes,1985-02-01,FALSE,TRUE,1984,0,239.376
revenue,Payroll Taxes,Payroll Taxes,1985-02-01,FALSE,TRUE,1985,1,265.451
revenue,Payroll Taxes,Payroll Taxes,1985-02-01,FALSE,TRUE,1986,2,284.236
revenue,Payroll Taxes,Payroll Taxes,1985-02-01,FALSE,TRUE,1987,3,301.291
revenue,Payroll Taxes,Payroll Taxes,1985-02-01,FALSE,TRUE,1988,4,333.385
revenue,Payroll Taxes,Payroll Taxes,1985-02-01,FALSE,TRUE,1989,5,357.695
revenue,Payroll Taxes,Payroll Taxes,1985-02-01,FALSE,TRUE,1990,6,388.974
revenue,Excise Taxes,Excise Taxes,1985-02-01,FALSE,TRUE,1984,0,37.361
revenue,Excise Taxes,Excise Taxes,1985-02-01,FALSE,TRUE,1985,1,37.725
revenue,Excise Taxes,Excise Taxes,1985-02-01,FALSE,TRUE,1986,2,34.542
revenue,Excise Taxes,Excise Taxes,1985-02-01,FALSE,TRUE,1987,3,34.967
revenue,Excise Taxes,Excise Taxes,1985-02-01,FALSE,TRUE,1988,4,33.915
revenue,Excise Taxes,Excise Taxes,1985-02-01,FALSE,TRUE,1989,5,33.555
revenue,Excise Taxes,Excise Taxes,1985-02-01,FALSE,TRUE,1990,6,34.184
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-02-01,FALSE,TRUE,1984,0,6.01
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-02-01,FALSE,TRUE,1985,1,5.603
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-02-01,FALSE,TRUE,1986,2,5.345
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-02-01,FALSE,TRUE,1987,3,4.976
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-02-01,FALSE,TRUE,1988,4,4.716
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-02-01,FALSE,TRUE,1989,5,4.702
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-02-01,FALSE,TRUE,1990,6,5.078
revenue,Customs Duties,Customs Duties,1985-02-01,FALSE,TRUE,1984,0,11.37
revenue,Customs Duties,Customs Duties,1985-02-01,FALSE,TRUE,1985,1,12.453
revenue,Customs Duties,Customs Duties,1985-02-01,FALSE,TRUE,1986,2,13.275
revenue,Customs Duties,Customs Duties,1985-02-01,FALSE,TRUE,1987,3,13.846
revenue,Customs Duties,Customs Duties,1985-02-01,FALSE,TRUE,1988,4,14.512
revenue,Customs Duties,Customs Duties,1985-02-01,FALSE,TRUE,1989,5,15.21
revenue,Customs Duties,Customs Duties,1985-02-01,FALSE,TRUE,1990,6,15.939
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-02-01,FALSE,TRUE,1984,0,17.06
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-02-01,FALSE,TRUE,1985,1,18.022
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-02-01,FALSE,TRUE,1986,2,18.475
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-02-01,FALSE,TRUE,1987,3,18.779
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-02-01,FALSE,TRUE,1988,4,19.372
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-02-01,FALSE,TRUE,1989,5,20.323
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-02-01,FALSE,TRUE,1990,6,21.454
revenue,Total,Total,1985-08-01,FALSE,FALSE,1985,1,736.501
revenue,Total,Total,1985-08-01,FALSE,FALSE,1986,2,787.301
revenue,Total,Total,1985-08-01,FALSE,FALSE,1987,3,852.869
revenue,Total,Total,1985-08-01,FALSE,FALSE,1988,4,931.114
revenue,Total,Total,1985-08-01,FALSE,FALSE,1989,5,1002.321
revenue,Total,Total,1985-08-01,FALSE,FALSE,1990,6,1083.498
revenue,Individual Income Taxes,Individual Income Taxes,1985-08-01,FALSE,FALSE,1985,1,338.137
revenue,Individual Income Taxes,Individual Income Taxes,1985-08-01,FALSE,FALSE,1986,2,360.571
revenue,Individual Income Taxes,Individual Income Taxes,1985-08-01,FALSE,FALSE,1987,3,393.115
revenue,Individual Income Taxes,Individual Income Taxes,1985-08-01,FALSE,FALSE,1988,4,431.736
revenue,Individual Income Taxes,Individual Income Taxes,1985-08-01,FALSE,FALSE,1989,5,471.697
revenue,Individual Income Taxes,Individual Income Taxes,1985-08-01,FALSE,FALSE,1990,6,516.529
revenue,Corporate Income Taxes,Corporate Income Taxes,1985-08-01,FALSE,FALSE,1985,1,60.574
revenue,Corporate Income Taxes,Corporate Income Taxes,1985-08-01,FALSE,FALSE,1986,2,73.092
revenue,Corporate Income Taxes,Corporate Income Taxes,1985-08-01,FALSE,FALSE,1987,3,86.172
revenue,Corporate Income Taxes,Corporate Income Taxes,1985-08-01,FALSE,FALSE,1988,4,93.287
revenue,Corporate Income Taxes,Corporate Income Taxes,1985-08-01,FALSE,FALSE,1989,5,97.739
revenue,Corporate Income Taxes,Corporate Income Taxes,1985-08-01,FALSE,FALSE,1990,6,97.473
revenue,Payroll Taxes,Payroll Taxes,1985-08-01,FALSE,FALSE,1985,1,265.309
revenue,Payroll Taxes,Payroll Taxes,1985-08-01,FALSE,FALSE,1986,2,284.796
revenue,Payroll Taxes,Payroll Taxes,1985-08-01,FALSE,FALSE,1987,3,303.804
revenue,Payroll Taxes,Payroll Taxes,1985-08-01,FALSE,FALSE,1988,4,336.379
revenue,Payroll Taxes,Payroll Taxes,1985-08-01,FALSE,FALSE,1989,5,361.92
revenue,Payroll Taxes,Payroll Taxes,1985-08-01,FALSE,FALSE,1990,6,394.632
revenue,Excise Taxes,Excise Taxes,1985-08-01,FALSE,FALSE,1985,1,35.881
revenue,Excise Taxes,Excise Taxes,1985-08-01,FALSE,FALSE,1986,2,32.653
revenue,Excise Taxes,Excise Taxes,1985-08-01,FALSE,FALSE,1987,3,32.643
revenue,Excise Taxes,Excise Taxes,1985-08-01,FALSE,FALSE,1988,4,31.397
revenue,Excise Taxes,Excise Taxes,1985-08-01,FALSE,FALSE,1989,5,30.809
revenue,Excise Taxes,Excise Taxes,1985-08-01,FALSE,FALSE,1990,6,32.268
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-08-01,FALSE,FALSE,1985,1,6.126
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-08-01,FALSE,FALSE,1986,2,5.345
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-08-01,FALSE,FALSE,1987,3,4.978
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-08-01,FALSE,FALSE,1988,4,4.719
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-08-01,FALSE,FALSE,1989,5,4.706
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1985-08-01,FALSE,FALSE,1990,6,5.083
revenue,Customs Duties,Customs Duties,1985-08-01,FALSE,FALSE,1985,1,12.234
revenue,Customs Duties,Customs Duties,1985-08-01,FALSE,FALSE,1986,2,13.338
revenue,Customs Duties,Customs Duties,1985-08-01,FALSE,FALSE,1987,3,14.509
revenue,Customs Duties,Customs Duties,1985-08-01,FALSE,FALSE,1988,4,15.557
revenue,Customs Duties,Customs Duties,1985-08-01,FALSE,FALSE,1989,5,16.581
revenue,Customs Duties,Customs Duties,1985-08-01,FALSE,FALSE,1990,6,17.62
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-08-01,FALSE,FALSE,1985,1,18.24
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-08-01,FALSE,FALSE,1986,2,17.506
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-08-01,FALSE,FALSE,1987,3,17.648
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-08-01,FALSE,FALSE,1988,4,18.039
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-08-01,FALSE,FALSE,1989,5,18.869
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1985-08-01,FALSE,FALSE,1990,6,19.893
revenue,Total,Total,1986-02-01,FALSE,TRUE,1985,0,734.037
revenue,Total,Total,1986-02-01,FALSE,TRUE,1986,1,777.832
revenue,Total,Total,1986-02-01,FALSE,TRUE,1987,2,844.003
revenue,Total,Total,1986-02-01,FALSE,TRUE,1988,3,920.994
revenue,Total,Total,1986-02-01,FALSE,TRUE,1989,4,991.325
revenue,Total,Total,1986-02-01,FALSE,TRUE,1990,5,1067.506
revenue,Total,Total,1986-02-01,FALSE,TRUE,1991,6,1143.649
revenue,Individual Income Taxes,Individual Income Taxes,1986-02-01,FALSE,TRUE,1985,0,334.531
revenue,Individual Income Taxes,Individual Income Taxes,1986-02-01,FALSE,TRUE,1986,1,354.445
revenue,Individual Income Taxes,Individual Income Taxes,1986-02-01,FALSE,TRUE,1987,2,384.659
revenue,Individual Income Taxes,Individual Income Taxes,1986-02-01,FALSE,TRUE,1988,3,421.804
revenue,Individual Income Taxes,Individual Income Taxes,1986-02-01,FALSE,TRUE,1989,4,460.697
revenue,Individual Income Taxes,Individual Income Taxes,1986-02-01,FALSE,TRUE,1990,5,500.705
revenue,Individual Income Taxes,Individual Income Taxes,1986-02-01,FALSE,TRUE,1991,6,542.964
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-02-01,FALSE,TRUE,1985,0,61.331
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-02-01,FALSE,TRUE,1986,1,72.214
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-02-01,FALSE,TRUE,1987,2,89.221
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-02-01,FALSE,TRUE,1988,3,100.248
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-02-01,FALSE,TRUE,1989,4,108.03
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-02-01,FALSE,TRUE,1990,5,112.207
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-02-01,FALSE,TRUE,1991,6,113.913
revenue,Payroll Taxes,Payroll Taxes,1986-02-01,FALSE,TRUE,1985,0,265.163
revenue,Payroll Taxes,Payroll Taxes,1986-02-01,FALSE,TRUE,1986,1,280.772
revenue,Payroll Taxes,Payroll Taxes,1986-02-01,FALSE,TRUE,1987,2,300.85
revenue,Payroll Taxes,Payroll Taxes,1986-02-01,FALSE,TRUE,1988,3,331.726
revenue,Payroll Taxes,Payroll Taxes,1986-02-01,FALSE,TRUE,1989,4,355.045
revenue,Payroll Taxes,Payroll Taxes,1986-02-01,FALSE,TRUE,1990,5,385.19
revenue,Payroll Taxes,Payroll Taxes,1986-02-01,FALSE,TRUE,1991,6,415.306
revenue,Excise Taxes,Excise Taxes,1986-02-01,FALSE,TRUE,1985,0,35.992
revenue,Excise Taxes,Excise Taxes,1986-02-01,FALSE,TRUE,1986,1,33.306
revenue,Excise Taxes,Excise Taxes,1986-02-01,FALSE,TRUE,1987,2,30.618
revenue,Excise Taxes,Excise Taxes,1986-02-01,FALSE,TRUE,1988,3,29.194
revenue,Excise Taxes,Excise Taxes,1986-02-01,FALSE,TRUE,1989,4,28.767
revenue,Excise Taxes,Excise Taxes,1986-02-01,FALSE,TRUE,1990,5,29.304
revenue,Excise Taxes,Excise Taxes,1986-02-01,FALSE,TRUE,1991,6,30.086
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-02-01,FALSE,TRUE,1985,0,6.422
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-02-01,FALSE,TRUE,1986,1,6.073
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-02-01,FALSE,TRUE,1987,2,5.649
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-02-01,FALSE,TRUE,1988,3,5.35
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-02-01,FALSE,TRUE,1989,4,5.072
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-02-01,FALSE,TRUE,1990,5,5.424
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-02-01,FALSE,TRUE,1991,6,5.796
revenue,Customs Duties,Customs Duties,1986-02-01,FALSE,TRUE,1985,0,12.079
revenue,Customs Duties,Customs Duties,1986-02-01,FALSE,TRUE,1986,1,12.313
revenue,Customs Duties,Customs Duties,1986-02-01,FALSE,TRUE,1987,2,13.597
revenue,Customs Duties,Customs Duties,1986-02-01,FALSE,TRUE,1988,3,14.881
revenue,Customs Duties,Customs Duties,1986-02-01,FALSE,TRUE,1989,4,15.926
revenue,Customs Duties,Customs Duties,1986-02-01,FALSE,TRUE,1990,5,16.934
revenue,Customs Duties,Customs Duties,1986-02-01,FALSE,TRUE,1991,6,18.079
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-02-01,FALSE,TRUE,1985,0,18.571
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-02-01,FALSE,TRUE,1986,1,18.709
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-02-01,FALSE,TRUE,1987,2,19.409
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-02-01,FALSE,TRUE,1988,3,17.791
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-02-01,FALSE,TRUE,1989,4,17.788
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-02-01,FALSE,TRUE,1990,5,17.742
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-02-01,FALSE,TRUE,1991,6,17.505
revenue,Total,Total,1986-08-01,FALSE,FALSE,1986,1,766.858
revenue,Total,Total,1986-08-01,FALSE,FALSE,1987,2,827.85
revenue,Total,Total,1986-08-01,FALSE,FALSE,1988,3,914.839
revenue,Total,Total,1986-08-01,FALSE,FALSE,1989,4,986.678
revenue,Total,Total,1986-08-01,FALSE,FALSE,1990,5,1066.652
revenue,Total,Total,1986-08-01,FALSE,FALSE,1991,6,1148.474
revenue,Individual Income Taxes,Individual Income Taxes,1986-08-01,FALSE,FALSE,1986,1,349.114
revenue,Individual Income Taxes,Individual Income Taxes,1986-08-01,FALSE,FALSE,1987,2,380.539
revenue,Individual Income Taxes,Individual Income Taxes,1986-08-01,FALSE,FALSE,1988,3,421.03
revenue,Individual Income Taxes,Individual Income Taxes,1986-08-01,FALSE,FALSE,1989,4,457.641
revenue,Individual Income Taxes,Individual Income Taxes,1986-08-01,FALSE,FALSE,1990,5,495.838
revenue,Individual Income Taxes,Individual Income Taxes,1986-08-01,FALSE,FALSE,1991,6,535.009
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-08-01,FALSE,FALSE,1986,1,61.754
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-08-01,FALSE,FALSE,1987,2,75.697
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-08-01,FALSE,FALSE,1988,3,91.509
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-08-01,FALSE,FALSE,1989,4,103.036
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-08-01,FALSE,FALSE,1990,5,112.359
revenue,Corporate Income Taxes,Corporate Income Taxes,1986-08-01,FALSE,FALSE,1991,6,122.693
revenue,Payroll Taxes,Payroll Taxes,1986-08-01,FALSE,FALSE,1986,1,283.882
revenue,Payroll Taxes,Payroll Taxes,1986-08-01,FALSE,FALSE,1987,2,300.685
revenue,Payroll Taxes,Payroll Taxes,1986-08-01,FALSE,FALSE,1988,3,331.646
revenue,Payroll Taxes,Payroll Taxes,1986-08-01,FALSE,FALSE,1989,4,356.485
revenue,Payroll Taxes,Payroll Taxes,1986-08-01,FALSE,FALSE,1990,5,386.885
revenue,Payroll Taxes,Payroll Taxes,1986-08-01,FALSE,FALSE,1991,6,417.113
revenue,Excise Taxes,Excise Taxes,1986-08-01,FALSE,FALSE,1986,1,32.972
revenue,Excise Taxes,Excise Taxes,1986-08-01,FALSE,FALSE,1987,2,31.266
revenue,Excise Taxes,Excise Taxes,1986-08-01,FALSE,FALSE,1988,3,30.29
revenue,Excise Taxes,Excise Taxes,1986-08-01,FALSE,FALSE,1989,4,29.738
revenue,Excise Taxes,Excise Taxes,1986-08-01,FALSE,FALSE,1990,5,30.304
revenue,Excise Taxes,Excise Taxes,1986-08-01,FALSE,FALSE,1991,6,30.992
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-08-01,FALSE,FALSE,1986,1,6.703
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-08-01,FALSE,FALSE,1987,2,6.549
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-08-01,FALSE,FALSE,1988,3,6.343
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-08-01,FALSE,FALSE,1989,4,5.462
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-08-01,FALSE,FALSE,1990,5,5.859
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1986-08-01,FALSE,FALSE,1991,6,6.3
revenue,Customs Duties,Customs Duties,1986-08-01,FALSE,FALSE,1986,1,12.651
revenue,Customs Duties,Customs Duties,1986-08-01,FALSE,FALSE,1987,2,14.082
revenue,Customs Duties,Customs Duties,1986-08-01,FALSE,FALSE,1988,3,15.347
revenue,Customs Duties,Customs Duties,1986-08-01,FALSE,FALSE,1989,4,16.394
revenue,Customs Duties,Customs Duties,1986-08-01,FALSE,FALSE,1990,5,17.433
revenue,Customs Duties,Customs Duties,1986-08-01,FALSE,FALSE,1991,6,18.381
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-08-01,FALSE,FALSE,1986,1,19.782
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-08-01,FALSE,FALSE,1987,2,19.032
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-08-01,FALSE,FALSE,1988,3,18.674
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-08-01,FALSE,FALSE,1989,4,17.922
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-08-01,FALSE,FALSE,1990,5,17.974
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1986-08-01,FALSE,FALSE,1991,6,17.986
revenue,Total,Total,1987-01-01,FALSE,TRUE,1986,0,769.155
revenue,Total,Total,1987-01-01,FALSE,TRUE,1987,1,833.855
revenue,Total,Total,1987-01-01,FALSE,TRUE,1988,2,900.197
revenue,Total,Total,1987-01-01,FALSE,TRUE,1989,3,961.836
revenue,Total,Total,1987-01-01,FALSE,TRUE,1990,4,1050.416
revenue,Total,Total,1987-01-01,FALSE,TRUE,1991,5,1137.533
revenue,Total,Total,1987-01-01,FALSE,TRUE,1992,6,1220.186
revenue,Individual Income Taxes,Individual Income Taxes,1987-01-01,FALSE,TRUE,1986,0,348.959
revenue,Individual Income Taxes,Individual Income Taxes,1987-01-01,FALSE,TRUE,1987,1,361.314
revenue,Individual Income Taxes,Individual Income Taxes,1987-01-01,FALSE,TRUE,1988,2,380.97
revenue,Individual Income Taxes,Individual Income Taxes,1987-01-01,FALSE,TRUE,1989,3,412.446
revenue,Individual Income Taxes,Individual Income Taxes,1987-01-01,FALSE,TRUE,1990,4,458.427
revenue,Individual Income Taxes,Individual Income Taxes,1987-01-01,FALSE,TRUE,1991,5,502.18
revenue,Individual Income Taxes,Individual Income Taxes,1987-01-01,FALSE,TRUE,1992,6,546.161
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-01-01,FALSE,TRUE,1986,0,63.143
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-01-01,FALSE,TRUE,1987,1,100.573
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-01-01,FALSE,TRUE,1988,2,118.545
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-01-01,FALSE,TRUE,1989,3,125.75
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-01-01,FALSE,TRUE,1990,4,137.651
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-01-01,FALSE,TRUE,1991,5,150.532
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-01-01,FALSE,TRUE,1992,6,162.317
revenue,Payroll Taxes,Payroll Taxes,1987-01-01,FALSE,TRUE,1986,0,283.901
revenue,Payroll Taxes,Payroll Taxes,1987-01-01,FALSE,TRUE,1987,1,300.644
revenue,Payroll Taxes,Payroll Taxes,1987-01-01,FALSE,TRUE,1988,2,329.306
revenue,Payroll Taxes,Payroll Taxes,1987-01-01,FALSE,TRUE,1989,3,353.266
revenue,Payroll Taxes,Payroll Taxes,1987-01-01,FALSE,TRUE,1990,4,382.881
revenue,Payroll Taxes,Payroll Taxes,1987-01-01,FALSE,TRUE,1991,5,411.288
revenue,Payroll Taxes,Payroll Taxes,1987-01-01,FALSE,TRUE,1992,6,436.477
revenue,Excise Taxes,Excise Taxes,1987-01-01,FALSE,TRUE,1986,0,32.919
revenue,Excise Taxes,Excise Taxes,1987-01-01,FALSE,TRUE,1987,1,32.672
revenue,Excise Taxes,Excise Taxes,1987-01-01,FALSE,TRUE,1988,2,32.002
revenue,Excise Taxes,Excise Taxes,1987-01-01,FALSE,TRUE,1989,3,31.398
revenue,Excise Taxes,Excise Taxes,1987-01-01,FALSE,TRUE,1990,4,31.988
revenue,Excise Taxes,Excise Taxes,1987-01-01,FALSE,TRUE,1991,5,32.514
revenue,Excise Taxes,Excise Taxes,1987-01-01,FALSE,TRUE,1992,6,32.508
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-01-01,FALSE,TRUE,1986,0,6.958
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-01-01,FALSE,TRUE,1987,1,5.998
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-01-01,FALSE,TRUE,1988,2,5.817
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-01-01,FALSE,TRUE,1989,3,4.958
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-01-01,FALSE,TRUE,1990,4,4.411
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-01-01,FALSE,TRUE,1991,5,3.872
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-01-01,FALSE,TRUE,1992,6,3.327
revenue,Customs Duties,Customs Duties,1987-01-01,FALSE,TRUE,1986,0,13.327
revenue,Customs Duties,Customs Duties,1987-01-01,FALSE,TRUE,1987,1,14.236
revenue,Customs Duties,Customs Duties,1987-01-01,FALSE,TRUE,1988,2,15.358
revenue,Customs Duties,Customs Duties,1987-01-01,FALSE,TRUE,1989,3,16.615
revenue,Customs Duties,Customs Duties,1987-01-01,FALSE,TRUE,1990,4,17.564
revenue,Customs Duties,Customs Duties,1987-01-01,FALSE,TRUE,1991,5,19.212
revenue,Customs Duties,Customs Duties,1987-01-01,FALSE,TRUE,1992,6,21.202
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1987-01-01,FALSE,TRUE,1986,0,20.008
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1987-01-01,FALSE,TRUE,1987,1,18.418
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1987-01-01,FALSE,TRUE,1988,2,18.199
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1987-01-01,FALSE,TRUE,1989,3,17.403
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1987-01-01,FALSE,TRUE,1990,4,17.494
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1987-01-01,FALSE,TRUE,1991,5,17.935
revenue,Miscellaneous Receipts,Miscellaneous Receipts,1987-01-01,FALSE,TRUE,1992,6,18.194
revenue,Total,Total,1987-08-01,FALSE,FALSE,1987,1,852.937
revenue,Total,Total,1987-08-01,FALSE,FALSE,1988,2,897.014
revenue,Total,Total,1987-08-01,FALSE,FALSE,1989,3,953.978
revenue,Total,Total,1987-08-01,FALSE,FALSE,1990,4,1035.881
revenue,Total,Total,1987-08-01,FALSE,FALSE,1991,5,1115.094
revenue,Total,Total,1987-08-01,FALSE,FALSE,1992,6,1194.502
revenue,Individual Income Taxes,Individual Income Taxes,1987-08-01,FALSE,FALSE,1987,1,392.646
revenue,Individual Income Taxes,Individual Income Taxes,1987-08-01,FALSE,FALSE,1988,2,393.076
revenue,Individual Income Taxes,Individual Income Taxes,1987-08-01,FALSE,FALSE,1989,3,421.946
revenue,Individual Income Taxes,Individual Income Taxes,1987-08-01,FALSE,FALSE,1990,4,461.618
revenue,Individual Income Taxes,Individual Income Taxes,1987-08-01,FALSE,FALSE,1991,5,502.121
revenue,Individual Income Taxes,Individual Income Taxes,1987-08-01,FALSE,FALSE,1992,6,543.92
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-08-01,FALSE,FALSE,1987,1,85.142
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-08-01,FALSE,FALSE,1988,2,98.847
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-08-01,FALSE,FALSE,1989,3,106.74
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-08-01,FALSE,FALSE,1990,4,120.8
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-08-01,FALSE,FALSE,1991,5,129.64
revenue,Corporate Income Taxes,Corporate Income Taxes,1987-08-01,FALSE,FALSE,1992,6,139.467
revenue,Payroll Taxes,Payroll Taxes,1987-08-01,FALSE,FALSE,1987,1,301.642
revenue,Payroll Taxes,Payroll Taxes,1987-08-01,FALSE,FALSE,1988,2,331.23
revenue,Payroll Taxes,Payroll Taxes,1987-08-01,FALSE,FALSE,1989,3,351.266
revenue,Payroll Taxes,Payroll Taxes,1987-08-01,FALSE,FALSE,1990,4,378.766
revenue,Payroll Taxes,Payroll Taxes,1987-08-01,FALSE,FALSE,1991,5,406.939
revenue,Payroll Taxes,Payroll Taxes,1987-08-01,FALSE,FALSE,1992,6,431.879
revenue,Excise Taxes,Excise Taxes,1987-08-01,FALSE,FALSE,1987,1,32.145
revenue,Excise Taxes,Excise Taxes,1987-08-01,FALSE,FALSE,1988,2,31.417
revenue,Excise Taxes,Excise Taxes,1987-08-01,FALSE,FALSE,1989,3,30.9
revenue,Excise Taxes,Excise Taxes,1987-08-01,FALSE,FALSE,1990,4,31.357
revenue,Excise Taxes,Excise Taxes,1987-08-01,FALSE,FALSE,1991,5,31.778
revenue,Excise Taxes,Excise Taxes,1987-08-01,FALSE,FALSE,1992,6,32.221
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-08-01,FALSE,FALSE,1987,1,7.6
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-08-01,FALSE,FALSE,1988,2,7.046
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-08-01,FALSE,FALSE,1989,3,6.3
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-08-01,FALSE,FALSE,1990,4,5.8
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-08-01,FALSE,FALSE,1991,5,5
revenue,Estate and Gift Taxes,Estate and Gift Taxes,1987-08-01,FALSE,FALSE,1992,6,5
revenue,Customs Duties,Customs Duties,1987-08-01,FALSE,FALSE,1987,1,14.2
revenue,Customs Duties,Customs Duties,1987-08-01,FALSE,FALSE,1988,2,15.5
